z,n,t/s,A
,,60.94736842,34.24817264
,,67.04210526,30.4226755
,,73.13684211,27.89285427
,,79.23157895,25.27952919
,,85.32631579,21.68405518
,,91.42105263,18.05272636
,,97.51578947,17.81367939
,,103.6105263,16.70510376
,,109.7052632,13.79788144
,,115.8,13.25905125
70,88,0,101.4436668
,,14.11578947,90.13729183
,,28.23157895,79.27265406
,,42.34736842,71.17484902
,,56.46315789,63.69876006
,,70.57894737,58.62094389
,,84.69473684,54.30519428
,,98.81052632,47.60889783
,,112.9263158,41.12581595
,,127.0421053,36.8855408
,,141.1578947,32.09639264
,,155.2736842,32.07128396
,,169.3894737,26.76611127
,,183.5052632,25.11534387
,,197.6210526,22.67911728
,,211.7368421,19.45738128
,,225.8526316,17.98872167
,,239.9684211,16.70074559
,,254.0842105,12.82053378
,,268.2,9.968931333
70,89,0,102.2013092
,,15.82105263,88.96325389
,,31.64210526,81.60413811
,,47.46315789,73.84485092
,,63.28421053,63.55915264
,,79.10526316,58.44148433
,,94.92631579,54.733984
,,110.7473684,46.69670155
,,126.5684211,41.60123131
,,142.3894737,37.93881479
,,158.2105263,33.67886055
,,174.0315789,29.84626846
,,189.8526316,26.33945341
,,205.6736842,24.03521704
,,221.4947368,20.16225928
,,237.3157895,19.52193105
,,253.1368421,16.34979747
,,268.9578947,15.8565738
,,284.7789474,14.26500655
,,300.6,10.46198071
70,90,0,100.3746635
,,45.47368421,88.39276382
,,90.94736842,81.32889988
,,136.4210526,73.12124492
,,181.8947368,63.94088213
,,227.3684211,57.5759711
,,272.8421053,51.31713358
,,318.3157895,46.83853995
,,363.7894737,42.98176331
,,409.2631579,38.92443529
,,454.7368421,32.7253004
,,500.2105263,29.6143204
,,545.6842105,28.07424536
,,591.1578947,25.33020915
,,636.6315789,20.65085731
,,682.1052632,20.54880631
,,727.5789474,16.09761827
,,773.0526316,17.39262675
,,818.5263158,13.50722335
,,864,11.13729847
70,91,0,99.16186806
,,39.78947368,90.84570441
,,79.57894737,80.88825282
,,119.3684211,73.07902797
,,159.1578947,63.62810478
,,198.9473684,57.23637491
,,238.7368421,52.17263444
,,278.5263158,44.752765
,,318.3157895,42.63722676
,,358.1052632,37.12147179
,,397.8947368,35.33383643
,,437.6842105,29.74340755
,,477.4736842,26.15206844
,,517.2631579,23.66533437
,,557.0526316,22.43371506
,,596.8421053,18.41546643
,,636.6315789,18.45340083
,,676.4210526,16.28304992
,,716.2105263,13.64198419
,,756,13.5594795
70,92,0,99.98153218
,,178.7684211,89.95058626
,,357.5368421,80.56661114
,,536.3052632,71.8676546
,,715.0736842,65.28062092
,,893.8421053,58.92974146
,,1072.610526,51.28900477
,,1251.378947,43.48707157
,,1430.147368,42.35177791
,,1608.915789,37.28628256
,,1787.684211,31.92754204
,,1966.452632,29.78414076
,,2145.221053,27.63113276
,,2323.989474,25.31184814
,,2502.757895,20.94686195
,,2681.526316,17.30118064
,,2860.294737,17.05961743
,,3039.063158,16.57502665
,,3217.831579,13.7933518
,,3396.6,12.39567026
70,93,0,101.6405423
,,104.6842105,90.65414472
,,209.3684211,80.63157339
,,314.0526316,71.3935472
,,418.7368421,64.31850432
,,523.4210526,57.18734495
,,628.1052632,50.77415875
,,732.7894737,46.31183944
,,837.4736842,41.18656356
,,942.1578947,36.69898832
,,1046.842105,33.925327
,,1151.526316,30.73437681
,,1256.210526,25.88748229
,,1360.894737,24.08906838
,,1465.578947,21.20453801
,,1570.263158,19.43211703
,,1674.947368,17.67673715
,,1779.631579,16.77163302
,,1884.315789,13.85486828
,,1989,11.84072242
70,94,0,100.2770407
,,718.1052632,87.57102782
,,1436.210526,80.69976509
,,2154.315789,71.51790349
,,2872.421053,64.44495517
,,3590.526316,56.62988853
,,4308.631579,52.84958554
,,5026.736842,44.93794692
,,5744.842105,42.06618668
,,6462.947368,37.85548744
,,7181.052632,32.71700339
,,7899.157895,29.30937048
,,8617.263158,26.93901961
,,9335.368421,25.32744891
,,10053.47368,21.30545168
,,10771.57895,19.90735029
,,11489.68421,18.80462928
,,12207.78947,16.33221544
,,12925.89474,15.12194961
,,13644,12.10225497
70,95,0,101.3289748
,,93.78947368,88.81336789
,,187.5789474,80.95561663
,,281.3684211,73.22522524
,,375.1578947,65.23328998
,,468.9473684,58.71422303
,,562.7368421,50.35933493
,,656.5263158,46.31395722
,,750.3157895,42.93665521
,,844.1052632,35.66849432
,,937.8947368,32.96422397
,,1031.684211,31.28669913
,,1125.473684,26.86177018
,,1219.263158,24.71756062
,,1313.052632,21.06377819
,,1406.842105,20.24808846
,,1500.631579,17.00492843
,,1594.421053,14.4222754
,,1688.210526,15.27579101
,,1782,11.15988688
70,96,0,98.97401225
,,32229.47368,88.72477611
,,64458.94737,79.37297587
,,96688.42105,70.45477032
,,128917.8947,64.85013165
,,161147.3684,58.06790664
,,193376.8421,50.98094802
,,225606.3158,44.68706711
,,257835.7895,42.00376405
,,290065.2632,36.74650725
,,322294.7368,32.75068519
,,354524.2105,30.19325949
,,386753.6842,27.23349524
,,418983.1579,24.65897783
,,451212.6316,22.25812307
,,483442.1053,20.50140013
,,515671.5789,17.32241519
,,547901.0526,14.1593787
,,580130.5263,14.02011442
,,612360,11.79784385
70,97,0,98.87984969
,,165.7894737,90.30054105
,,331.5789474,79.59281353
,,497.3684211,70.19789106
,,663.1578947,64.0424877
,,828.9473684,58.86846747
,,994.7368421,51.1258871
,,1160.526316,46.06014061
,,1326.315789,40.98630482
,,1492.105263,37.43270587
,,1657.894737,32.50306342
,,1823.684211,29.93260161
,,1989.473684,27.21265105
,,2155.263158,24.82510097
,,2321.052632,21.02447925
,,2486.842105,18.22600436
,,2652.631579,16.41798761
,,2818.421053,15.57145648
,,2984.210526,13.25498825
,,3150,11.42216399
70,98,0,99.3680549
,,52631.57895,100.2788423
,,105263.1579,102.2350485
,,157894.7368,99.74628952
,,210526.3158,100.8733498
,,263157.8947,100.3509053
,,315789.4737,101.8083236
,,368421.0526,99.59263961
,,421052.6316,101.9609923
,,473684.2105,98.92887292
,,526315.7895,99.6045747
,,578947.3684,100.0462703
,,631578.9474,101.3357602
,,684210.5263,98.32501779
,,736842.1053,100.4210746
,,789473.6842,102.2825659
,,842105.2632,98.4472031
,,894736.8421,99.65094936
,,947368.4211,100.0631535
,,1000000,98.71046259
70,99,0,100.6606191
,,436792.9263,88.77784936
,,873585.8526,80.06391183
,,1310378.779,72.9429756
,,1747171.705,64.94412019
,,2183964.632,58.8552623
,,2620757.558,51.87215359
,,3057550.484,47.66911531
,,3494343.411,41.2635739
,,3931136.337,38.25894306
,,4367929.263,32.57578157
,,4804722.189,31.24001525
,,5241515.116,27.38603073
,,5678308.042,24.35903471
,,6115100.968,19.98069977
,,6551893.895,20.38993471
,,6988686.821,18.09527997
,,7425479.747,14.01725274
,,7862272.674,12.84577549
,,8299065.6,13.6699607
70,100,0,98.83451034
,,52631.57895,100.0225325
,,105263.1579,99.44700444
,,157894.7368,99.92522087
,,210526.3158,99.97958048
,,263157.8947,98.66703177
,,315789.4737,99.24085328
,,368421.0526,100.5588034
,,421052.6316,99.65446354
,,473684.2105,102.6249496
,,526315.7895,100.5424558
,,578947.3684,99.89333899
,,631578.9474,101.8538552
,,684210.5263,99.98129246
,,736842.1053,100.287207
,,789473.6842,100.8371745
,,842105.2632,100.5935361
,,894736.8421,100.417766
,,947368.4211,97.80518411
,,1000000,100.7505041
70,101,0,97.72019034
,,52631.57895,100.3605896
,,105263.1579,101.8274569
,,157894.7368,101.2619288
,,210526.3158,100.9123083
,,263157.8947,99.57514457
,,315789.4737,101.063182
,,368421.0526,100.4937731
,,421052.6316,100.8676186
,,473684.2105,97.57296281
,,526315.7895,99.8998352
,,578947.3684,101.0290886
,,631578.9474,102.2713981
,,684210.5263,99.1324805
,,736842.1053,98.65796635
,,789473.6842,101.2522729
,,842105.2632,100.2990085
,,894736.8421,98.46594454
,,947368.4211,100.0041886
,,1000000,101.15736
70,102,0,99.26022754
,,52631.57895,98.56159623
,,105263.1579,100.0660729
,,157894.7368,101.7313478
,,210526.3158,101.0605974
,,263157.8947,100.8679581
,,315789.4737,101.0097821
,,368421.0526,100.4696903
,,421052.6316,100.8487649
,,473684.2105,99.79748559
,,526315.7895,98.64786892
,,578947.3684,98.78204736
,,631578.9474,101.6086201
,,684210.5263,98.26188527
,,736842.1053,102.6348212
,,789473.6842,99.1766446
,,842105.2632,101.1396384
,,894736.8421,101.4595562
,,947368.4211,99.3459849
,,1000000,98.9969468
70,103,0,98.31373953
,,52631.57895,101.1963751
,,105263.1579,100.3979932
,,157894.7368,99.19705237
,,210526.3158,99.35259706
,,263157.8947,99.62315359
,,315789.4737,99.52442552
,,368421.0526,100.8230996
,,421052.6316,100.5800405
,,473684.2105,98.80441371
,,526315.7895,100.8565868
,,578947.3684,97.07557805
,,631578.9474,100.0319165
,,684210.5263,99.53310314
,,736842.1053,100.5589557
,,789473.6842,99.4111454
,,842105.2632,99.3623794
,,894736.8421,99.46098389
,,947368.4211,101.2489335
,,1000000,97.45363828
70,104,0,99.85652906
,,52631.57895,101.4595173
,,105263.1579,100.6117643
,,157894.7368,101.5461157
,,210526.3158,99.83940557
,,263157.8947,101.9689806
,,315789.4737,98.81039657
,,368421.0526,99.8753973
,,421052.6316,99.49690593
,,473684.2105,98.28827528
,,526315.7895,101.868404
,,578947.3684,99.08363526
,,631578.9474,101.7536063
,,684210.5263,101.6346749
,,736842.1053,99.74163443
,,789473.6842,99.25710555
,,842105.2632,99.92250278
,,894736.8421,100.3339593
,,947368.4211,98.27681267
,,1000000,100.1150466
70,105,0,101.9914846
,,57092.21053,89.83512893
,,114184.4211,79.44597122
,,171276.6316,73.14308275
,,228368.8421,63.69025652
,,285461.0526,58.45441017
,,342553.2632,54.46992698
,,399645.4737,46.75754476
,,456737.6842,41.56312221
,,513829.8947,38.69418731
,,570922.1053,33.28376947
,,628014.3158,29.26184426
,,685106.5263,27.92090597
,,742198.7368,24.32945376
,,799290.9474,22.09759429
,,856383.1579,21.12875463
,,913475.3684,17.81086554
,,970567.5789,17.31779869
,,1027659.789,13.64864342
,,1084752,11.62599807
70,106,0,98.00443612
,,52631.57895,101.3689754
,,105263.1579,101.5566646
,,157894.7368,98.98616249
,,210526.3158,100.0830759
,,263157.8947,99.3483058
,,315789.4737,100.3021802
,,368421.0526,98.01475873
,,421052.6316,98.89926697
,,473684.2105,99.41333004
,,526315.7895,98.46845827
,,578947.3684,99.88957314
,,631578.9474,98.28047923
,,684210.5263,99.65279084
,,736842.1053,99.17074332
,,789473.6842,100.1318899
,,842105.2632,102.2484768
,,894736.8421,98.47909166
,,947368.4211,99.98767182
,,1000000,100.044879
70,107,0,99.85878953
,,1086.252632,88.99147261
,,2172.505263,80.50025363
,,3258.757895,70.71499153
,,4345.010526,65.76555932
,,5431.263158,59.21007174
,,6517.515789,51.99556024
,,7603.768421,44.40030974
,,8690.021053,41.7485379
,,9776.273684,37.47159084
,,10862.52632,35.75882413
,,11948.77895,28.48479642
,,13035.03158,27.80848586
,,14121.28421,24.67216942
,,15207.53684,21.81680069
,,16293.78947,18.45757735
,,17380.04211,17.69092539
,,18466.29474,14.97303714
,,19552.54737,14.12744741
,,20638.8,13.53770967
70,108,0,99.59202241
,,701.0526316,89.66130375
,,1402.105263,80.28635593
,,2103.157895,73.19391055
,,2804.210526,66.96704888
,,3505.263158,58.92507279
,,4206.315789,51.61195712
,,4907.368421,48.29335537
,,5608.421053,40.9123783
,,6309.473684,37.43143139
,,7010.526316,31.59054539
,,7711.578947,28.77588714
,,8412.631579,26.5939294
,,9113.684211,25.05097733
,,9814.736842,19.98487605
,,10515.78947,20.7241503
,,11216.84211,17.18862154
,,11917.89474,16.17204216
,,12618.94737,15.08999417
,,13320,12.69959192
70,109,0,99.06193881
,,75.78947368,89.93890181
,,151.5789474,80.81771867
,,227.3684211,71.03925014
,,303.1578947,65.16753815
,,378.9473684,58.64635617
,,454.7368421,52.35921532
,,530.5263158,46.85007115
,,606.3157895,42.51194152
,,682.1052632,37.75580242
,,757.8947368,32.92339207
,,833.6842105,29.52902112
,,909.4736842,26.03992456
,,985.2631579,24.47959052
,,1061.052632,21.50375772
,,1136.842105,19.83822959
,,1212.631579,17.85562405
,,1288.421053,15.54917183
,,1364.210526,12.75385905
,,1440,12.59221041
70,110,0,99.94244225
,,22.73684211,89.68993648
,,45.47368421,80.74020392
,,68.21052632,71.10652222
,,90.94736842,65.39718207
,,113.6842105,57.69154561
,,136.4210526,50.51371375
,,159.1578947,43.28809718
,,181.8947368,40.07220129
,,204.6315789,36.38746647
,,227.3684211,34.69855141
,,250.1052632,31.40522994
,,272.8421053,26.82925671
,,295.5789474,22.6276488
,,318.3157895,21.87713027
,,341.0526316,19.92219448
,,363.7894737,17.25108132
,,386.5263158,15.47160237
,,409.2631579,13.54785686
,,432,12.43860724
70,111,0,100.2028456
,,2.53E-08,89.54345217
,,5.05E-08,81.80642842
,,7.58E-08,71.69557209
,,1.01E-07,64.85582487
,,1.26E-07,58.75363073
,,1.52E-07,51.50330257
,,1.77E-07,46.05309813
,,2.02E-07,40.79195156
,,2.27E-07,36.8599295
,,2.53E-07,32.44455517
,,2.78E-07,28.35648812
,,3.03E-07,26.53423819
,,3.28E-07,24.86406331
,,3.54E-07,21.82227946
,,3.79E-07,19.36128537
,,4.04E-07,18.92060669
,,4.29E-07,14.9354072
,,4.55E-07,13.20152104
,,4.80E-07,11.40149911
70,112,0,98.87775785
,,2.53E-08,89.26579064
,,5.05E-08,79.42515582
,,7.58E-08,70.37402458
,,1.01E-07,64.77604053
,,1.26E-07,57.63539005
,,1.52E-07,52.1196994
,,1.77E-07,46.19509081
,,2.02E-07,42.51648351
,,2.27E-07,37.35819998
,,2.53E-07,33.21342045
,,2.78E-07,30.98499932
,,3.03E-07,26.63898553
,,3.28E-07,25.08721481
,,3.54E-07,20.31176329
,,3.79E-07,18.42217816
,,4.04E-07,18.41278707
,,4.29E-07,16.2184612
,,4.55E-07,13.83328071
,,4.80E-07,12.06143889
70,113,0,99.20266478
,,3.51E-08,89.85340507
,,7.01E-08,79.27349235
,,1.05E-07,72.28219965
,,1.40E-07,64.46843821
,,1.75E-07,58.72553821
,,2.10E-07,52.52483472
,,2.45E-07,44.51026657
,,2.80E-07,43.08102207
,,3.15E-07,36.25973765
,,3.51E-07,32.28101328
,,3.86E-07,31.42750571
,,4.21E-07,28.01655217
,,4.56E-07,25.72197491
,,4.91E-07,23.23715639
,,5.26E-07,18.48189126
,,5.61E-07,15.27049591
,,5.96E-07,15.68858593
,,6.31E-07,13.78062552
,,6.66E-07,11.86300956
70,114,0,99.25639484
,,2.53E-08,91.39940054
,,5.05E-08,80.38271207
,,7.58E-08,72.21561438
,,1.01E-07,65.52355414
,,1.26E-07,57.29129997
,,1.52E-07,53.40240391
,,1.77E-07,46.28493925
,,2.02E-07,41.67771551
,,2.27E-07,37.68176527
,,2.53E-07,34.13714286
,,2.78E-07,31.11240276
,,3.03E-07,27.27609067
,,3.28E-07,23.46864365
,,3.54E-07,20.71402045
,,3.79E-07,19.48268626
,,4.04E-07,18.79762787
,,4.29E-07,15.07104041
,,4.55E-07,14.35782636
,,4.80E-07,11.00127402
70,115,0,100.1749935
,,2.53E-08,88.5566861
,,5.05E-08,80.74082264
,,7.58E-08,71.44141002
,,1.01E-07,67.59662059
,,1.26E-07,58.61732985
,,1.52E-07,51.78845225
,,1.77E-07,47.8514202
,,2.02E-07,40.76115174
,,2.27E-07,36.58791946
,,2.53E-07,33.35989852
,,2.78E-07,28.28492989
,,3.03E-07,27.76619185
,,3.28E-07,25.11787132
,,3.54E-07,22.03099066
,,3.79E-07,19.70764758
,,4.04E-07,18.58495526
,,4.29E-07,15.8594269
,,4.55E-07,13.12612004
,,4.80E-07,12.66667448
71,79,0,102.38873
,,0.007105263,89.3422089
,,0.014210526,80.34705142
,,0.021315789,71.51280206
,,0.028421053,64.18800198
,,0.035526316,57.5506314
,,0.042631579,49.93267942
,,0.049736842,46.78846032
,,0.056842105,42.85798494
,,0.063947368,36.50590414
,,0.071052632,32.6502185
,,0.078157895,29.50585174
,,0.085263158,26.78805529
,,0.092368421,23.28498862
,,0.099473684,22.78867892
,,0.106578947,20.89956293
,,0.113684211,18.12607579
,,0.120789474,16.34656041
,,0.127894737,13.04328297
,,0.135,12.48624982
71,80,0,100.0746077
,,0.012726316,88.84926988
,,0.025452632,80.65348627
,,0.038178947,71.7256795
,,0.050905263,64.49245331
,,0.063631579,60.20493922
,,0.076357895,51.30465712
,,0.089084211,47.04523704
,,0.101810526,40.61532129
,,0.114536842,37.64881526
,,0.127263158,35.44934974
,,0.139989474,31.11645479
,,0.152715789,27.15324097
,,0.165442105,23.49822088
,,0.178168421,22.42123375
,,0.190894737,18.94551192
,,0.203621053,17.49311247
,,0.216347368,16.21332748
,,0.229073684,14.50529337
,,0.2418,13.33483907
71,81,0,99.03882781
,,0.110526316,90.12439336
,,0.221052632,80.70432858
,,0.331578947,71.39998596
,,0.442105263,64.42037874
,,0.552631579,59.9448674
,,0.663157895,50.33492901
,,0.773684211,46.49135597
,,0.884210526,42.51199478
,,0.994736842,37.13936467
,,1.105263158,33.47562804
,,1.215789474,28.93208848
,,1.326315789,27.29736044
,,1.436842105,23.29259825
,,1.547368421,20.88974883
,,1.657894737,21.42729399
,,1.768421053,16.74563389
,,1.878947368,14.45771499
,,1.989473684,14.34866098
,,2.1,13.74680306
71,82,0,100.3359709
,,0.142105263,89.40858291
,,0.284210526,80.21053708
,,0.426315789,71.78808923
,,0.568421053,65.1742454
,,0.710526316,57.47657501
,,0.852631579,50.95411369
,,0.994736842,48.39645417
,,1.136842105,42.69483753
,,1.278947368,37.44558822
,,1.421052632,34.23353802
,,1.563157895,28.64779902
,,1.705263158,26.32953996
,,1.847368421,23.32832829
,,1.989473684,21.01717528
,,2.131578947,20.81136857
,,2.273684211,17.40373204
,,2.415789474,15.19271796
,,2.557894737,13.58326173
,,2.7,11.82946698
71,84,0,100.2339168
,,0.010736842,89.16489686
,,0.021473684,80.33006531
,,0.032210526,71.33733457
,,0.042947368,62.27219456
,,0.053684211,59.12423825
,,0.064421053,51.68300975
,,0.075157895,46.55209264
,,0.085894737,40.09507455
,,0.096631579,38.07670982
,,0.107368421,33.61327157
,,0.118105263,29.61982824
,,0.128842105,26.9808277
,,0.139578947,24.42740257
,,0.150315789,22.83395861
,,0.161052632,19.56643106
,,0.171789474,19.05622868
,,0.182526316,16.21556378
,,0.193263158,14.39731017
,,0.204,11.24735432
71,85,0,99.04961418
,,0.078,88.61076708
,,0.156,80.83265912
,,0.234,72.01061803
,,0.312,65.05200778
,,0.39,57.77832028
,,0.468,50.85009962
,,0.546,48.51579147
,,0.624,42.55009277
,,0.702,37.95388917
,,0.78,31.73534836
,,0.858,29.83011524
,,0.936,27.40589977
,,1.014,23.65892913
,,1.092,22.26528004
,,1.17,18.56133277
,,1.248,17.36386116
,,1.326,14.53530379
,,1.404,14.05743491
,,1.482,12.84885241
71,86,0,100.2316479
,,1.073684211,91.01464629
,,2.147368421,81.07905577
,,3.221052632,71.86359314
,,4.294736842,65.74554278
,,5.368421053,56.2248437
,,6.442105263,52.66834034
,,7.515789474,47.4672575
,,8.589473684,42.65568779
,,9.663157895,36.43629914
,,10.73684211,32.12414844
,,11.81052632,29.84110821
,,12.88421053,26.06146938
,,13.95789474,24.60638611
,,15.03157895,20.44520225
,,16.10526316,17.92952267
,,17.17894737,18.11370642
,,18.25263158,15.71422735
,,19.32631579,13.52334865
,,20.4,12.50788543
71,87,0,100.002575
,,1.673684211,89.4303711
,,3.347368421,78.57487169
,,5.021052632,71.61298561
,,6.694736842,63.84302391
,,8.368421053,58.91639837
,,10.04210526,51.02310698
,,11.71578947,46.38402407
,,13.38947368,41.55787587
,,15.06315789,38.6978889
,,16.73684211,33.13180138
,,18.41052632,29.57186751
,,20.08421053,27.05045486
,,21.75789474,25.24856521
,,23.43157895,23.12138072
,,25.10526316,19.15070876
,,26.77894737,16.8617266
,,28.45263158,17.07173204
,,30.12631579,14.9360337
,,31.8,11.88349
71,88,0,99.7908427
,,1.910526316,90.7109036
,,3.821052632,82.23871426
,,5.731578947,72.31268402
,,7.642105263,65.07251965
,,9.552631579,57.04988617
,,11.46315789,50.11418451
,,13.37368421,47.32356951
,,15.28421053,43.0401328
,,17.19473684,37.46014194
,,19.10526316,33.00052562
,,21.01578947,29.88079432
,,22.92631579,26.68382498
,,24.83684211,24.58614594
,,26.74736842,22.3733224
,,28.65789474,20.61945761
,,30.56842105,17.8430552
,,32.47894737,16.92192016
,,34.38947368,15.06478657
,,36.3,10.38620193
71,89,0,99.46843513
,,5.7,89.66365922
,,11.4,80.13144301
,,17.1,72.43831383
,,22.8,65.07690302
,,28.5,59.35940475
,,34.2,51.30615318
,,39.9,44.45152568
,,45.6,41.6245174
,,51.3,36.70035346
,,57,33.33179753
,,62.7,29.05058302
,,68.4,28.0242339
,,74.1,23.11507282
,,79.8,19.15627029
,,85.5,20.95377821
,,91.2,17.16320028
,,96.9,16.26448728
,,102.6,13.24162449
,,108.3,14.91673592
71,90,0,99.57093474
,,12.15789474,88.26653873
,,24.31578947,79.26174037
,,36.47368421,72.91909731
,,48.63157895,64.88506707
,,60.78947368,57.33502477
,,72.94736842,51.25351931
,,85.10526316,47.82608106
,,97.26315789,41.75394284
,,109.4210526,37.009172
,,121.5789474,33.55540223
,,133.7368421,29.18918621
,,145.8947368,28.73797716
,,158.0526316,24.66656251
,,170.2105263,21.28034321
,,182.3684211,18.83091831
,,194.5263158,18.13994125
,,206.6842105,16.11662249
,,218.8421053,14.28393209
,,231,13.3361406
71,91,0,99.65696605
,,12.97894737,87.8198788
,,25.95789474,80.14596023
,,38.93684211,72.25246207
,,51.91578947,63.5032973
,,64.89473684,57.45845576
,,77.87368421,51.62060341
,,90.85263158,46.53317242
,,103.8315789,42.51601863
,,116.8105263,38.27013652
,,129.7894737,33.58087331
,,142.7684211,28.81316473
,,155.7473684,25.55695165
,,168.7263158,25.0212349
,,181.7052632,22.67983756
,,194.6842105,18.92844662
,,207.6631579,16.75642938
,,220.6421053,15.89315464
,,233.6210526,14.62070466
,,246.6,11.8387056
71,92,0,98.31268095
,,37.61052632,92.69945948
,,75.22105263,81.72066609
,,112.8315789,74.01421217
,,150.4421053,63.3266075
,,188.0526316,58.48961214
,,225.6631579,51.84991683
,,263.2736842,47.7724815
,,300.8842105,40.3241629
,,338.4947368,39.01889022
,,376.1052632,33.57176935
,,413.7157895,30.12081008
,,451.3263158,27.12994685
,,488.9368421,24.50853257
,,526.5473684,21.62919389
,,564.1578947,19.05179036
,,601.7684211,15.79593334
,,639.3789474,15.77129126
,,676.9894737,13.56204897
,,714.6,13.13659997
71,93,0,100.4398268
,,29.74736842,89.12681778
,,59.49473684,80.05449441
,,89.24210526,72.27632844
,,118.9894737,65.0088715
,,148.7368421,56.95935538
,,178.4842105,51.98309498
,,208.2315789,46.87868035
,,237.9789474,40.97857901
,,267.7263158,37.62235896
,,297.4736842,31.72527612
,,327.2210526,28.83154922
,,356.9684211,27.27669041
,,386.7157895,24.435155
,,416.4631579,21.37922868
,,446.2105263,18.77481522
,,475.9578947,17.68851253
,,505.7052632,13.37963502
,,535.4526316,13.75207077
,,565.2,10.69539161
71,94,0,98.84044578
,,101.7473684,91.0845132
,,203.4947368,79.81549953
,,305.2421053,71.98220828
,,406.9894737,63.33492306
,,508.7368421,58.43291941
,,610.4842105,51.06909402
,,712.2315789,46.17040551
,,813.9789474,39.74804712
,,915.7263158,35.95078627
,,1017.473684,33.91376953
,,1119.221053,28.7800455
,,1220.968421,28.79512901
,,1322.715789,24.52139146
,,1424.463158,23.55788829
,,1526.210526,19.12848473
,,1627.957895,16.36950211
,,1729.705263,15.11833727
,,1831.452632,13.22810409
,,1933.2,13.97969757
71,95,0,101.61401
,,25.10526316,89.29027283
,,50.21052632,80.72378348
,,75.31578947,71.40514977
,,100.4210526,63.87501279
,,125.5263158,59.52497321
,,150.6315789,54.03255211
,,175.7368421,48.72307867
,,200.8421053,42.60627615
,,225.9473684,37.28474548
,,251.0526316,34.50262135
,,276.1578947,30.65678239
,,301.2631579,27.68208833
,,326.3684211,24.67411997
,,351.4736842,19.731189
,,376.5789474,20.30690939
,,401.6842105,18.25215129
,,426.7894737,14.9453499
,,451.8947368,15.08344825
,,477,14.52599338
71,96,0,98.83841652
,,487.8947368,91.00608655
,,975.7894737,79.15961908
,,1463.684211,72.59177177
,,1951.578947,64.05790588
,,2439.473684,57.38155273
,,2927.368421,52.91261119
,,3415.263158,46.04547294
,,3903.157895,40.76920638
,,4391.052632,37.55848089
,,4878.947368,32.95694857
,,5366.842105,30.71198384
,,5854.736842,25.37416918
,,6342.631579,24.62497852
,,6830.526316,19.89876241
,,7318.421053,19.99053183
,,7806.315789,17.2169954
,,8294.210526,16.28856036
,,8782.105263,16.38535692
,,9270,12.04654551
71,97,0,100.7602958
,,52.10526316,90.9852349
,,104.2105263,79.23345427
,,156.3157895,69.79172983
,,208.4210526,65.24574517
,,260.5263158,57.53797652
,,312.6315789,51.06489211
,,364.7368421,43.68491544
,,416.8421053,41.36625568
,,468.9473684,36.74742084
,,521.0526316,32.91426243
,,573.1578947,30.45238417
,,625.2631579,26.88905478
,,677.3684211,23.73771844
,,729.4736842,21.40667607
,,781.5789474,19.98970944
,,833.6842105,17.5396487
,,885.7894737,17.17110489
,,937.8947368,13.7544374
,,990,12.76485224
71,98,0,99.14372321
,,19360.42105,89.80798881
,,38720.84211,79.82495696
,,58081.26316,71.0814355
,,77441.68421,63.86001556
,,96802.10526,58.15908038
,,116162.5263,53.38779053
,,135522.9474,46.40321477
,,154883.3684,43.38457783
,,174243.7895,37.06205543
,,193604.2105,33.54400006
,,212964.6316,30.8595403
,,232325.0526,26.03229957
,,251685.4737,22.0591498
,,271045.8947,22.22832162
,,290406.3158,19.34815684
,,309766.7368,18.725175
,,329127.1579,14.70455021
,,348487.5789,13.33005847
,,367848,10.73079768
71,99,0,99.90908834
,,27447.91579,91.02956733
,,54895.83158,79.75326217
,,82343.74737,73.12001913
,,109791.6632,63.0710105
,,137239.5789,56.07008011
,,164687.4947,52.64380576
,,192135.4105,44.84906981
,,219583.3263,41.43484883
,,247031.2421,38.3065197
,,274479.1579,31.89066184
,,301927.0737,30.85993806
,,329374.9895,27.03093472
,,356822.9053,23.57980923
,,384270.8211,21.27153754
,,411718.7368,17.88436253
,,439166.6526,16.95931956
,,466614.5684,15.01857242
,,494062.4842,12.27049268
,,521510.4,12.10084031
71,100,0,99.15599809
,,112506.4421,88.53495787
,,225012.8842,80.41414847
,,337519.3263,71.93848095
,,450025.7684,62.06788464
,,562532.2105,58.67409742
,,675038.6526,49.0020005
,,787545.0947,47.06999502
,,900051.5368,39.72340166
,,1012557.979,37.70197498
,,1125064.421,33.75465892
,,1237570.863,31.45390969
,,1350077.305,26.56457668
,,1462583.747,24.97056762
,,1575090.189,21.90462188
,,1687596.632,18.55456755
,,1800103.074,16.69327249
,,1912609.516,16.06846352
,,2025115.958,13.65566007
,,2137622.4,11.85927977
71,101,0,99.31022035
,,91402.10526,89.90221035
,,182804.2105,78.91688001
,,274206.3158,70.65746945
,,365608.4211,63.44221426
,,457010.5263,57.69000231
,,548412.6316,50.50962921
,,639814.7368,47.11277866
,,731216.8421,40.83284545
,,822618.9474,37.87754253
,,914021.0526,32.70673867
,,1005423.158,28.03338251
,,1096825.263,27.80903212
,,1188227.368,24.23545101
,,1279629.474,20.64427854
,,1371031.579,20.74865963
,,1462433.684,16.25926219
,,1553835.789,16.8899935
,,1645237.895,12.60021997
,,1736640,12.60445198
71,102,0,101.1397148
,,6826261.356,89.72218779
,,13652522.71,80.50371004
